TIME,PDCSAP_FLUX
3212.673683434019,15290.686
3212.6941151590363,15284.882
3212.7145467840455,15300.861
3212.734978309003,15290.688
3212.755410033962,15290.891
3212.775841658913,
3212.7962731838707,15308.893
3212.8167049087133,15300.159
3212.837136533606,15304.572
3212.8575680585054,15288.324
3212.877999783348,15304.303
3212.8984314081827,15286.562
3212.9188631330253,15293.763
3212.939294657808,15296.709
3212.9597262825846,15303.557
3212.980158007369,15313.655
3213.000589532152,15307.5
3213.021021,
3213.0414528815963,15293.12
3213.061884506322,15296.544
3213.082316031039,15295.31
3213.1027476557065,15300.694
3213.1231792803737,15292.604
3213.1436110050345,15301.32
3213.1640426297017,15295.796
3213.184474,15302.75
3213.2049058789125,15302.271
3213.2253375035216,15292.045
3213.245769,15290.123
3213.2662007527324,
3213.2866323772832,
3213.3070639018333,15299.802
3213.3274956263776,15290.009
3213.3479272509285,
3213.3683587754203,15295.699
3213.3887904999065,15298.399
3213.4092221244573,15295.698
3213.429653848885,15293.678
3213.450085373377,15290.937
3213.4705169978697,15287.383
3213.490948722305,15301.022
3213.5113802467313,
3213.531811871224,15292.409
3213.5522435955936,15303.162
3213.5726751200273,15296.55
3213.5931067444617,15320.418
3213.6135384688387,15299.9795
3213.6339700932076,15282.895
3213.6544016176413,15300.59
3213.674833342011,15297.106
3213.695264966387,15291.417
3213.715696590705,15295.423
3213.7361282150814,15290.3125
3213.7565598394503,
3213.7769914637684,15292.174
3213.797423088079,15291.507
3213.817854712397,15294.933
3213.838286336715,15299.144
3213.858717961026,15307.471
3213.879149585344,15293.162
3213.899581209662,15293.731
3213.9200128339726,15295.515
3213.940444558233,15289.448
3213.9608760825504,15289.886
3213.981307706803,15296.863
3214.0017394311217,
3214.0221709553807,15287.715
3214.0426025796332,15286.548
3214.063034303894,15275.231
3214.083465828153,15282.222
3214.1038974524054,15286.966
3214.124329176666,15295.385
3214.1447608009257,15298.584
3214.1651923251775,15289.826
3214.185624049438,15288.281
3214.206055673698,15286.041
3214.226487297892,15250.296
3214.246918922152,15105.834
3214.2673505464118,14942.307
3214.287782270607,14886.967
3214.308213794866,15049.228
3214.3286454191257,15189.054
3214.3490771433208,15271.079
3214.369509,
3214.3899402917814,
3214.4103720160347,
3214.4308035402355,
3214.451235264496,
3214.4716668887486,
3214.4920984129494,
3214.5125301372027,15280.614
3214.5329616614617,15304.349
3214.5533932856633,15281.928
3214.573825009924,15294.666
3214.5942565341757,15286.126
3214.6146881583772,
3214.6351198826305,
3214.6555515068903,15272.614
3214.6759830311494,15278.402
3214.696415,15285.228
3214.7168463796625,15313.542
3214.7372780039223,
3214.757709628175,15258.839
3214.7781412524346,15252.206
3214.7985729767533,15267.444
3214.8190045010124,15262.136
3214.839436125265,15274.763
3214.8598678495837,15279.538
3214.8802993738936,15272.066
3214.9007309981534,15281.351
3214.921162722472,15277.224
3214.9415942467895,15285.9375
3214.962025971101,15288.725
3214.982457595419,15287.065
3215.002889119729,15281.6875
3215.023320844106,15283.287
3215.043752468424,15275.112
3215.0641839927994,15281.396
3215.084615717111,15284.804
3215.105047341487,15281.445
3215.125478965856,15279.273
3215.1459105902322,15278.399
3215.1663422146084,15287.476
3215.1867738390356,15282.994
3215.207205463412,15291.483
3215.2276370878462,
3215.2480687122734,15278.256
3215.268500336708,15276.199
3215.288931961142,15289.573
3215.309364,15273.972
3215.329795210062,15275.066
3215.3502268345546,15272.737
3215.3706585589825,15289.523
3215.3910900834744,15287.326
3215.411521707967,15279.705
3215.4319534325114,15283.565
3215.4523849570614,15273.529
3215.472816681555,15286.872
3215.4932483060984,15293.364
3215.5136798307067,15288.543
3215.5341115552583,15283.792
3215.554543179802,15277.99
3215.5749747044683,15282.05
3215.595406,15305.423
3215.615838,15282.206
3215.636269678289,15282.458
3215.656701302956,15284.762
3215.677132927616,15277.974
3215.697564652284,15289.645
3215.717996177009,
3215.738427801669,15295.934
3215.758859527268,15293.278
3215.7792911519937,15289.248
3215.799722676711,15275.772
3215.8201544014955,15279.794
3215.840586026272,15270.395
3215.861017551055,15285.986
3215.8814492758975,15283.835
3215.9018809007393,15278.622
3215.922312425573,15279.378
3215.942744150416,15286.617
3215.963175675315,
3215.9836074002087,15281.797
3216.004039025109,15290.787
3216.0244705500663,15284.709
3216.044902,15286.915
3216.065333899918,15286.6455
3216.085765424934,15292.529
3216.106197149944,15286.874
3216.1266287749604,15291.704
3216.147060399977,15283.839
3216.1674920250443,15285.1045
3216.187923650119,15289.386
3216.2083553751872,
3216.2287869003194,15270.344
3216.2492185255105,15264.312
3216.269650250637,15283.783
3216.290081875828,15279.477
3216.3105134010184,15277.866
3216.330945126203,15287.478
3216.3513767514523,15283.258
3216.371808276759,15297.829
3216.392240002002,15293.116
3216.4126716273095,15286.791
3216.433103252617,15290.181
3216.4535348779755,15295.718
3216.473966503341,15298.59
3216.494398228766,15286.143
3216.514829754182,15291.561
3216.535261379606,15284.724
3216.555693005088,15284.568
3216.576124630563,15290.31
3216.596556256103,15618.054
3216.6169879816443,15285.16
3216.6374195071767,15287.488
3216.6578511327752,
3216.678282758374,15293.683
3216.6987143840233,
3216.719146109681,15291.364
3216.739577635337,15288.05
3216.7600092610446,15285.5205
3216.7804409868186,15276.751
3216.800872512533,15288.733
3216.821304138357,15292.702
3216.841735864189,15284.1
3216.8621674900205,15294.772
3216.882599015844,15289.505
3216.9030307417925,15276.798
3216.923462367675,15294.124
3216.9438940936234,
3216.9643256196287,15318.188
3216.9847572456347,15276.617
3217.005188971634,15297.78
3217.025620497727,15288.382
3217.046052123813,15295.791
3217.066483849936,15287.507
3217.086915376087,15283.045
3217.1073470022675,15282.59
3217.1277787284707,15288.694
3217.148210254709,15284.338
3217.1686419809703,15290.56
3217.1890736072673,
3217.209505133622,15283.727
3217.2299368599415,15291.012
3217.250368486355,15292.207
3217.270800012797,15284.091
3217.291231739233,15308.469
3217.3116633657046,15308.409
3217.3320949922345,15303.676
3217.352526618786,15299.773
3217.372958245345,15294.665
3217.3933897719908,15289.356
3217.4138214986306,15285.213
3217.434253125306,15289.357
3217.4546847520105,15292.428
3217.475116378766,15295.001
3217.495548005558,15287.641
3217.5159797323504,15291.62
3217.5364112592215,15290.101
3217.5568428861006,15289.922
3217.5772746130096,15280.712
3217.597706139968,15284.253
3217.6181377669345,15285.512
3217.638569,15304.953
3217.659001021035,15288.341
3217.6794327481184,
3217.6998643752595,15282.689
3217.7202959024216,15280.467
3217.7407276295926,15290.606
3217.761159,15302.157
3217.7815908841294,15296.804
3217.802022511445,15289.943
3217.822454,15297.929
3217.8428857661856,15286.016
3217.8633173935887,15283.722
3217.883749,15290.626
3217.904180748563,15283.597
3217.924612376082,15295.684
3217.945043903688,15291.064
3217.9654755312877,15301.094
3217.9859072589243,15298.068
3218.0063387866467,15288.008
3218.0267705143633,15294.462
3218.047202042173,15291.725
3218.0676336699835,15296.066
3218.0880653978165,15299.225
3218.1084969257136,15283.825
3218.128928653634,15284.449
3218.149360281619,15288.75
3218.1697918096615,
3218.1902235377056,15289.94
3218.210655,15295.893
3218.231086693959,15288.426
3218.251518422112,15289.357
3218.27195,15294.743
3218.2923815786344,
3218.3128133069404,
3218.3332449352674,
3218.3536766636607,
3218.3741081921034,
3218.3945398206124,
3218.414971549122,
3218.4354030776885,15018.216
3218.4558347063066,15186.725
3218.476266434962,15279.634
3218.4966980636673,15280.438
3218.5171295924083,15283.481
3218.537561321209,15284.465
3218.557993,15283.676
3218.5784244789465,15291.507
3218.5988562078637,15293.947
3218.619288,15293.687
3218.6397195658647,15287.37
3218.660151094926,15299.783
3218.680582724068,15286.58
3218.701014353217,15284.194
3218.7214459824245,15288.708
3218.741877611683,15289.651
3218.7623092410067,15291.504
3218.7827408703306,15288.992
3218.803172399763,15284.716
3218.823604129204,15286.456
3218.8440357587024,15297.587
3218.8644674882235,15297.486
3218.8848990178376,15296.706
3218.9053306474816,
3218.925762377148,15288.035
3218.946193906937,15294.56
3218.9666255367265,15288.997
3218.9870572665386,15292.773
3219.0074888964446,15289.226
3219.027920426408,15294.1045
3219.0483521563947,15280.581
3219.068783786417,15284.977
3219.0892154165194,15294.083
3219.1096470466873,15308.579
3219.1300786768843,
3219.150510407133,
3219.1709419374456,15290.096
3219.191373567788,15281.085
3219.2118052981823,15293.641
3219.2322368286696,15289.545
3219.2526684591576,15294.596
3219.2731001897264,15300.26
3219.293531720359,15287.364
3219.3139634510226,15291.415
3219.3343950817653,15288.435
3219.3548266125435,15286.178
3219.3752583433816,15293.896
3219.3956899742698,15284.849
3219.4161215052227,15292.891
3219.4365532362062,15284.943
3219.4569847672974,15298.448
3219.4774163983966,15293.544
3219.4978481295548,15301.239
3219.5182796607987,15297.218
3219.538711392066,15301.679
3219.559143023398,15292.772
3219.5795746547956,15289.904
3219.600006286244,15287.929
3219.6204379177507,15295.529
3219.640869549323,
3219.661301280932,15300.24
3219.681732812627,15291.173
3219.7021644443594,15290.355
3219.7225961761433,15295.892
3219.743027708013,15288.35
3219.7634594399206,15286.978
3219.783891071893,15292.792
3219.8043226039226,15289.389
3219.824754336005,15282.637
3219.845185968152,15296.214
3219.8656175003707,15305.667
3219.8860492326276,
3219.9064808649637,15272.44
3219.9269123973572,15281.252
3219.9473441298032,15288.688
3219.967775762314,15290.498
3219.9882074948837,15288.278
3220.0086390275173,15299.02
3220.0290706602173,15312.19
3220.0495023929543,15300.222
3220.0699339257844,15295.718
3220.090365558659,15299.7
3220.110797191621,15291.137
3220.1312289246052,
3220.1516604576827,15276.735
3220.1720921908127,15294.916
3220.1925237240066,15279.007
3220.2129554572603,15288.314
3220.233387090586,15307.017
3220.253818623991,15297.89
3220.274250357419,15297.752
3220.2946819909266,15301.16
3220.315113524528,15306.151
3220.335545,15308.134
3220.3559768918785,15299.085
3220.376408425662,15293.454
3220.3968401594975,15300.349
3220.417271793398,15305.624
3220.4377035273646,15307.969
3220.458135061417,15326.674
3220.478566695514,15300.275
3220.4989984296917,15304.972
3220.5194299639334,15300.743
3220.5398615982267,15303.104
3220.5602933326154,15311.372
3220.580724867061,15309.822
3220.601156501565,15308.55
3220.6215882361357,
3220.642019870771,15308.858
3220.6624515054864,15296.872
3220.682883140282,15291.237
3220.703314775121,15307.15
3220.7237464100544,15298.884
3220.7441780450463,15311.659
3220.7646096801036,15306.283
3220.7850413152264,15314.995
3220.8054729504365,15320.748
3220.8259044857186,15316.984
3220.8463362210387,15312.952
3220.866768,
3220.8871995919326,15304.834
3220.907631127491,15301.084
3220.9280627631233,15311.644
3220.9484944988144,15302.471
3220.9689260345913,15310.835
3220.9893576704344,15292.537
3221.0097894063365,15304.588
3221.030220942339,15304.072
3221.050652578393,15308.157
3221.0710843145207,15303.505
3221.091515850734,15305.063
3221.1119475870073,
3221.1323792233597,
3221.1528107597915,15298.173
3221.173242496283,15295.021
3221.193674132861,15297.869
3221.2141057695117,15308.921
3221.234537406235,15309.005
3221.2549690430387,15301.489
3221.275400679915,15307.264
3221.295832316864,15304.267
3221.316263953893,15296.8545
3221.3366956909813,15308.37
3221.357127328163,
3221.3775588654244,15295.981
3221.3979906027525,15297.231
3221.418422,15325.068
3221.4388537776613,15305.684
3221.4592855152077,15306.363
3221.479717152848,15317.146
3221.500148690575,15303.146
3221.5205804283687,15297.931
3221.5410119662483,15307.918
3221.561443704195,15305.877
3221.581875342228,15300.693
3221.602306880348,
3221.6227386185274,15305.078
3221.6431702568007,15302.106
3221.6636017951605,15300.516
3221.684033533573,15303.566
3221.704465172086,15301.66
3221.7248968106796,15303.339
3221.745328449346,15326.103
3221.765760088092,15302.379
3221.7861918269264,15300.691
3221.806623365839,15312.666
3221.827055004833,15301.009
3221.847486743907,
3221.867918383061,15306.557
3221.8883499223084,15295.316
3221.908782,15307.726
3221.929213301024,15302.338
3221.949644840526,15307.468
3221.970076580088,15300.803
3221.9905082197365,15305.563
3222.010939959473,15311.695
3222.0313714993026,15306.624
3222.0518031391985,15305.621
3222.0722348791824,15321.656
3222.0926664192666,
3222.113098059417,15292.739
3222.1335297996557,15292.616
3222.1539613399946,15302.592
3222.174392980407,15298.674
3222.1948246208995,15301.972
3222.2152562614865,15296.953
3222.235688002147,15306.359
3222.2561195429153,15295.565
3222.276551183757,15298.051
3222.296982924672,15303.042
3222.317414465695,15308.59
3222.3378461067987,
3222.358277847983,15309.993
3222.3787094892614,15299.755
3222.3991410306407,15306.506
3222.419573,15300.009
3222.440004,15296.7705
3222.4604360552476,15270.557
3222.4808676969697,
3222.501299338772,
3222.521731080662,
3222.5421626226525,
3222.5625942647384,
3222.5830260068833,
3222.6034575491503,15299.658
3222.6238891915054,15309.046
3222.6443209339195,15297.88
3222.6647524764558,15293.393
3222.6851842190736,15304.789
3222.7056158617706,15293.962
3222.7260474045906,15303.452
3222.7464791474704,15301.669
3222.766910790444,15298.455
3222.7873423335404,15303.337
3222.8077740766967,15302.124
3222.8282057199467,
3222.848637363306,15306.468
3222.8690690067524,15290.507
3222.8895006502935,15295.002
3222.909932293922,15293.853
3222.930363937652,15289.455
3222.9507955814697,15300.912
3222.971227225382,15306.832
3222.9916588693886,15296.427
3223.012091,15303.183
3223.0325222576794,15307.815
3223.052953801991,15314.915
3223.073385446369,
3223.093817190842,15292.888
3223.1142487354373,15287.281
3223.1346804800924,15299.294
3223.155112124863,15293.747
3223.1755436697495,15294.663
3223.1959754146956,15295.974
3223.2164070597573,15289.288
3223.2368386049275,15290.994
3223.2572703501646,15294.899
3223.2777019955247,15288.955
3223.2981335409786,15294.012
3223.3185652865213,
3223.338996932158,15286.386
3223.359428677897,15300.342
3223.379860223744,15280.827
3223.400291869686,15297.942
3223.420723615709,15293.771
3223.4411551618687,15295.552
3223.4615868081164,15291.008
3223.4820185544377,15300.798
3223.502450200882,15287.476
3223.522882,15285.504
3223.543313494054,15298.804
3223.5637450408103,
3223.584176787641,15285.494
3223.604608434587,15280.778
3223.625039981627,15301.728
3223.6454717287634,15286.36
3223.665903376008,15291.014
3223.6863349233754,15296.408
3223.706766670817,15294.932
3223.7271983183746,15316.211
3223.747629866026,15292.059
3223.7680616137877,15299.223
3223.7884932616435,15301.183
3223.808925009609,
3223.829356557675,15295.891
3223.849788205851,15288.068
3223.870219954122,15288.507
3223.8906515025083,15277.798
3223.9110831510043,15288.083
3223.931514899581,15295.7705
3223.9519464482873,15295.461
3223.972378097089,15297.275
3223.9928098459714,15292.26
3224.0132413949977,15295.747
3224.0336731441057,15280.299
3224.0541047933366,
3224.074536442655,15286.087
3224.0949680920967,15292.021
3224.115399741633,15283.82
3224.1358313913006,15292.137
3224.1562631410343,15286.432
3224.1766946909192,15294.265
3224.1971263408777,15295.8955
3224.2175579909745,15290.007
3224.237989641151,15273.665
3224.258421391438,15287.062
3224.2788530418475,15295.42
3224.2992845923727,
3224.319716342987,15289.675
3224.340147893723,15288.978
3224.360579544569,15289.94
3224.3810112955107,15278.187
3224.4014428465744,15286.49
3224.421874497755,15293.416
3224.442306249024,15293.681
3224.462737800415,15297.907
3224.483169551917,15302.104
3224.503601203527,15307.041
3224.524032855261,15307.3545
3224.5444645070966,
3224.564896159034,15287.383
3224.585328,15282.966
3224.6057594632803,15289.465
3224.626191,15284.371
3224.6466228679637,15284.081
3224.6670545204543,15294.473
3224.6874860730895,15285.311
3224.7079178258355,15284.398
3224.728349478675,15303.785
3224.7487810316525,15304.074
3224.7692127846967,15307.572
3224.789644437915,
3224.8100759912195,15286.676
3224.830507744635,15289.087
3224.850939398173,15282.765
3224.871371151821,15288.185
3224.8918027055915,15291.106
3224.912234359479,15288.984
3224.9326660134757,15292.967
3224.953097667596,15305.366
3224.973529221832,15293.715
3224.9939609761495,15291.678
3225.014392630619,15298.882
3225.0348241852334,
3225.0552559399002,
3225.075687594719,15287.214
3225.096119349655,15291.232
3225.1165509046987,15280.139
3225.1369825598667,15281.232
3225.157414315152,15288.729
3225.177845870574,15285.932
3225.1982775260913,15299.241
3225.2187092817258,15284.659
3225.2391409374977,15293.097
3225.2595724933926,15284.515
3225.2800042494055,
3225.3004359054976,15287.395
3225.3208675617425,15292.836
3225.341299218104,15291.458
3225.3617308746034,15295.376
3225.3821626311983,15293.257
3225.402594187908,15288.421
3225.423025844757,15278.275
3225.443458,15280.55
3225.4638891588183,15303.022
3225.4843208160455,15294.179
3225.504752573368,15290.461
3225.5251841308345,
3225.5456158883826,15288.474
3225.566047546112,15289.196
3225.5864791039276,15280.873
3225.606910861854,15290.778
3225.6273424199608,15300.224
3225.6477740781556,15284.899
3225.6682058364604,15304.874
3225.688637494917,15294.855
3225.7090690534606,15288.266
3225.729500812173,15290.109
3225.749932470979,15296.321
3225.7703641299304,
3225.790795788991,15287.094
3225.8112274481755,15283.589
3225.831659107498,15298.202
3225.8520907669445,15296.97
3225.872522426507,15284.188
3225.892954186209,15297.107
3225.913385746033,15286.452
3225.933817406003,15281.673
3225.954249166054,15287.877
3225.9746807262854,15293.343
3225.9951124866056,15295.111
3226.0155441470633,
3226.035975707644,15299.88
3226.0564074683716,15289.249
3226.0768391292077,15308.128
3226.0972706901957,15296.968
3226.1177024513017,15283.917
3226.138134112516,15279.212
3226.158565873884,15283.125
3226.178997435396,15281.297
3226.1994290969888,15296.3955
3226.219860858764,15287.517
3226.2402924206544,15289.419
3226.2607240826546,
3226.2811558448084,15289.422
3226.301587407106,15296.707
3226.3220190694847,15285.865
3226.342450732016,15294.204
3226.362882394722,15291.434
3226.3833141574796,15287.21
3226.4037458204184,15287.699
3226.424177383502,15285.483
3226.444609146696,15290.913
3226.4650408100133,15284.52
3226.4854723735043,15289.235
3226.505904137106,
3226.5263358008306,15283.518
3226.546767,15294.306
3226.567199,15296.508
3226.587630792812,15255.116
3226.608062557083,15083.766
3226.6284941214763,14903.196
3226.648925786045,14836.763
3226.6693575506943,
3226.689789115524,
3226.710220780471,
3226.730652545528,
3226.751084110765,
3226.7715157761195,15286.027
3226.791947541584,15290.886
3226.8123791072285,15281.435
3226.832810872991,15292.386
3226.853242538891,15291.392
3226.873674204915,15282.894
3226.8941058710843,15287.696
3226.914537537392,15283.568
3226.9349692038522,15291.3125
3226.955400870429,15291.477
3226.975832537173,15298.611
3226.996264204041,
3227.0166958710543,15305.844
3227.0371275381767,15281.142
3227.057559205481,15290.915
3227.077990872902,15281.014
3227.098422540461,15284.395
3227.1188543081444,15285.875
3227.139285876001,15294.116
3227.1597175439674,15288.231
3227.1801493121166,15281.487
3227.2005808803806,15281.255
3227.2210125488127,15279.393
3227.2414443173693,
3227.261875886041,15285.936
3227.282307654823,15295.787
3227.3027393238444,15292.598
3227.3231708929816,15282.817
3227.3436026622294,15297.083
3227.364034,15291.72
3227.3844660011455,15283.786
3227.404897670858,15289.172
3227.4253293406946,15295.524
3227.4457610106474,15291.383
3227.4661926807676,15280.33
3227.4866243510696,
3227.5070561214234,15288.608
3227.5274877920165,15290.732
3227.547919362725,15292.408
3227.568351133552,15286.964
3227.588782804545,15283.258
3227.6092143756614,15294.781
3227.6296461469465,15282.207
3227.6500778183545,15292.618
3227.6705093899363,15292.696
3227.6909411616944,15283.205
3227.7113728335607,15296.04
3227.731804505551,
3227.7522361777083,15350.391
3227.772667750047,15305.286
3227.793099522445,15293.857
3227.8135311950755,15294.602
3227.8339627678142,15285.818
3227.8543945407364,15286.424
3227.874826213767,15291.615
3227.895258,15285.415
3227.9156895603082,15290.868
3227.9361212338117,15293.891
3227.956553007425,15286.036
3227.976984581219,
3227.9974162551807,15286.4795
3228.017848029267,15281.868
3228.0382796035265,15296.314
3228.058711277903,15284.768
3228.0791430524478,15282.969
3228.0995747271736,15287.186
3228.1200064020086,15287.308
3228.1404380770255,15291.773
3228.1608697521588,15294.602
3228.181302,15295.011
3228.201733102942,15295.069
3228.222164778541,
3228.2425965542498,15264.565
3228.263028130197,15270.425
3228.283459806262,15260.989
3228.3038915824363,15289.182
3228.3243231588494,15275.142
3228.3447549353805,15288.294
3228.365186512019,15282.36
3228.3856181888987,15290.335
3228.406049965837,15285.741
3228.4264815429997,15305.163
3228.4469132202867,15288.729
3228.467344997749,15284.446
3228.487776575377,15281.75
3228.508208,15287.709
3228.528640031058,15283.102
3228.5490716090935,15292.784
3228.569503387371,15294.63
3228.5899350657637,15284.913
3228.610366744266,15295.094
3228.630798423008,15288.852
3228.6512301018665,15286.836
3228.6716617808343,15288.679
3228.692093460042,15289.935
3228.7125251393663,
3228.732956818858,15287.79
3228.753388598474,15300.405
3228.7738201783213,15281.122
3228.7942519582793,15284.556
3228.8146836383603,15288.131
3228.8351152186733,15288.613
3228.855546999097,15290.275
3228.875978679702,15288.572
3228.8964102604805,15289.557
3228.916842041428,15296.506
3228.9372737224985,15291.959
3228.957705303743,
3228.978137085098,15275.034
3228.998568766692,15280.853
3229.0190004483957,15286.726
3229.039432130281,15289.084
3229.059863812341,15299.901
3229.080295594569,15294.231
3229.1007271769195,15302.293
3229.121158859445,15289.753
3229.141590542138,15288.289
3229.162022225013,15297.999
3229.1824540080634,15290.155
3229.2028855912213,15292.751
3229.223317274562,15289.65
3229.243749058078,15286.581
3229.2641807417604,15294.492
3229.284612325624,15294.45
3229.3050441096057,15299.043
3229.325475793754,15297.836
3229.3459073781414,15302.498
3229.366339162647,15301.531
3229.386770847261,15284.383
3229.4072026321155,15286.255
3229.427634217085,15297.84
3229.448065902281,
3229.4684976876015,15283.7295
3229.488929273095,15293.341
3229.5093609587566,15295.174
3229.529792744601,15294.565
3229.550224330618,15291.213
3229.5706560167455,15292.512
3229.5910878030554,15298.546
3229.6115193895967,15294.018
3229.6319511762485,15288.997
3229.6523828630816,15305.314
3229.6728144500885,15297.618
3229.6932462372642,
3229.713677924563,15307.863
3229.7341096120945,15294.004
3229.7545412997933,15302.771
3229.774972987616,15293.539
3229.795404675664,15302.313
3229.815836363836,15292.493
3229.8362680521823,15289.259
3229.8566997407033,15298.571
3229.877131,15295.129
3229.8975631183202,15304.093
3229.917994807358,15297.183
3229.9384264965774,
3229.9588581859716,15302.2295
3229.9792899754757,15302.731
3229.9997215652184,15290.075
3230.0201532551364,15305.293
3230.0405850451643,15300.296
3230.061016635431,15295.874
3230.0814484258735,15291.003
3230.1018801164246,15287.488
3230.122311707215,15290.913
3230.1427434981815,15304.08
3230.1631751892564,15309.174
3230.1836067805707,
3230.204038572003,15300.397
3230.22447,15295.377
3230.2449020554413,15301.772
3230.265333647454,15292.607
3230.285765339635,15300.472
3230.3061971319403,15301.349
3230.326628724477,15293.228
3230.3470604171234,15310.323
3230.367492210011,15293.827
3230.387923903072,15301.074
3230.4083554962417,15306.252
3230.428787289653,
3230.449218983238,15292.714
3230.4696506769906,15305.654
3230.490082370925,15307.207
3230.510513965033,15290.493
3230.530945759252,15298.742
3230.5513774537685,15298.078
3230.5718090484006,15300.505
3230.5922408432016,15305.006
3230.6126725381837,15299.53
3230.633104133398,15299.592
3230.6535359287227,15296.374
3230.673967624287,
3230.6943994199682,15283.419
3230.7148310158736,15189.903
3230.7352627119617,15042.568
3230.7556945081596,14919.324
3230.776126104596,14980.673
3230.7965578012663,
3230.8169895980536,
3230.8374211950068,
3230.8578528922008,
3230.8782846895047,
3230.898716387048,
3230.9191480847076,
3230.93958,15304.441
3230.960011480718,15297.709
3230.980443,15285.299
3231.000874877369,15301.444
3231.021306576018,15290.45
3231.0417383747845,15305.488
3231.062169973782,15293.261
3231.0826017729487,15301.65
3231.103033372354,15297.309
3231.123465071869,15286.911
3231.1438968715665,15289.553
3231.1643284714955,
3231.18476,15294.485
3231.2051919718724,15297.289
3231.2256235723253,15304.724
3231.2460552730045,15309.01
3231.266487073808,15297.76
3231.286918674843,15297.009
3231.307350476047,15293.209
3231.327782177432,15293.502
3231.348213779049,15288.74
3231.3686455807765,15297.657
3231.3890772827435,15293.087
3231.4095089849434,
3231.4299406872524,15309.972
3231.4503723898015,15296.288
3231.470804092467,15290.607
3231.491235795358,15297.751
3231.5116674984893,15303.47
3231.5320993017376,15294.722
3231.552531,15291.121
3231.572962608865,15292.929
3231.5933944126955,15299.178
3231.6138261167507,15306.074
3231.634257720987,15291.781
3231.6546895253996,
3231.6751212299787,15295.438
3231.695552834797,15295.281
3231.7159846397844,15295.2
3231.736416344953,15298.442
3231.756848050354,15304.603
3231.77728,15284.617
3231.7977114616733,15307.019
3231.8181431675985,15292.704
3231.838574873749,15290.892
3231.8590065800818,15304.744
3231.879438286589,15297.897
3231.899869993329,
3231.920301800237,15290.998
3231.9407334073258,15299.361
3231.9611651146406,15293.911
3231.981596922138,15295.132
3232.0020285298087,15302.418
3232.022460237713,15294.006
3232.0428920457853,15300.345
3232.063323654096,15289.759
3232.083755362517,15305.233
3232.1041871711786,15302.208
3232.1246188800724,15289.736
3232.1450505891335,
3232.1654822983764,15300.285
3232.185914007794,15287.127
3232.206345717437,15293.744
3232.2267774273205,15295.652
3232.247209,15296.583
3232.267640947546,15289.214
3232.2880725580108,15286.368
3232.3085042686507,15287.583
3232.328936079459,15298.523
3232.3493676905055,15301.897
3232.3697995017283,15300.331
3232.3902312131177,
3232.4106628247464,15290.113
3232.4310946366095,15301.548
3232.451526348581,15296.137
3232.4719579607918,15298.432
3232.492389773237,15291.311
3232.512821385906,15292.8955
3232.5332531987005,15294.239
3232.553684911727,15292.313
3232.5741165249783,15292.16
3232.594548338355,15284.361
3232.6149800519634,15299.229
3232.6354117657975,
3232.6558434798717,15305.675
3232.6762751940623,15284.504
3232.6967069084785,15292.03
3232.717138623135,15293.13
3232.7375703379075,15301.012
3232.758002153023,15296.71
3232.7784338682613,15289.428
3232.7988654836154,15287.584
3232.819297299313,15293.979
3232.8397290151333,15297.327
3232.860160631186,15290.71
3232.8805924474655,
3232.901024163868,15297.778
3232.921455780619,15291.954
3232.9418875974807,15291.003
3232.9623193145817,15309.676
3232.9827511317926,15292.106
3233.0031827493585,15307.134
3233.0236144670416,15300.078
3233.0440462848346,15296.321
3233.0644779029826,15294.083
3233.084909621364,15292.504
3233.1053414398557,15300.076
3233.1257730585858,
3233.146204877434,15288.06
3233.1666364966222,15292.99
3233.187068215935,15294.643
3233.2075000354816,15291.209
3233.2279316552595,15293.895
3233.2483633752636,15292.47
3233.268795195392,15294.523
3233.289226915862,15293.337
3233.3096585364547,15286.958
3233.3300903571653,15288.965
3233.350522078217,15280.694
3233.370953799509,
3233.3913855209175,15287.092
3233.4118172425515,15283.094
3233.432249,15292.29
3233.452680686416,15291.566
3233.4731124087484,15283.445
3233.4935442312053,15286.244
3233.5139758538935,15310.571
3233.534407576808,15294.758
3233.5548393999634,15277.779
3233.5752710232337,15278.902
3233.595702846731,15283.024
3233.616134570584,
3233.636566194553,15285.443
3233.6569980186323,15300.287
3233.6774297430675,15290.412
3233.6978613677347,15284.051
3233.7182931925126,15292.741
3233.738725,15293.759
3233.7591567427735,15283.249
3233.7795883682556,15283.889
3233.800020093855,15296.023
3233.8204519198043,15287.195
3233.8408835458613,15293.451
3233.861315272159,
3233.8817470986833,15291.821
3233.902178725446,15284.409
3233.9226104524423,15298.259
3233.9430421796715,15299.686
3233.9634739070098,15297.864
3233.983905734589,15285.322
3234.0043374625093,15280.438
3234.0247690905526,15291.25
3234.045200918714,15289.039
3234.0656326472235,15284.593
3234.086064275958,15287.9
3234.106496104818,
3234.1269278340187,15286.9
3234.1473594633426,15288.308
3234.167791292901,15292.9
3234.188223022684,15287.62
3234.2086548527077,15285.095
3234.229086482963,15290.22
3234.249518213328,15287.3545
3234.2699500440503,15287.518
3234.2903816748876,15292.867
3234.310813405951,15294.008
3234.331245237372,15293.182
3234.351676868908,
3234.372109,15289.125
3234.3925404325564,15297.255
3234.4129720647907,15289.187
3234.433403897252,15290.526
3234.4538356298362,15287.474
3234.4742673627698,15290.474
3234.4946990958124,15293.591
3234.515130829095,15295.002
3234.535562562727,15278.425
